k,T,best_cost,current_cost
435,22.720395237894,604.4547229710716,979.8463781212872
436,22.607073967915913,604.4547229710716,936.0960919135608
437,22.49431790422473,604.4547229710716,939.0350049458058
438,22.38212422777204,604.4547229710716,1009.3041309079308
439,22.27049013356983,604.4547229710716,1052.2353252120072
440,22.159412830620386,604.4547229710716,784.6167188505839
441,22.0488895418465,604.4547229710716,971.9700510905217
442,21.938917504022026,604.4547229710716,843.6522035453731
443,21.829493967702827,604.4547229710716,925.5749609112677
444,21.720616197158005,604.4547229710716,981.2638914462606
445,21.61228147030152,604.4547229710716,862.2635779164067
446,21.50448707862414,604.4547229710716,877.8805756214803
447,21.397230327125705,604.4547229710716,978.5619615398707
448,21.29050853424776,604.4547229710716,865.56382120481
449,21.18431903180652,604.4547229710716,792.6378429741596
450,21.07865916492615,604.4547229710716,863.2003285878809
451,20.97352629197239,604.4547229710716,937.5673793040585
452,20.868917784486523,604.4547229710716,718.4081424156816
453,20.76483102711964,604.4547229710716,935.9763942797287
454,20.661263417567277,604.4547229710716,972.6754639780114
455,20.558212366504332,604.4547229710716,1058.0346652325888
456,20.45567529752034,604.4547229710716,977.8649339861001
457,20.353649647055057,604.4547229710716,1033.4922444602169
458,20.252132864334378,604.4547229710716,903.8355632171513
459,20.15112241130653,604.4547229710716,947.0070821706345
460,20.050615762578673,604.4547229710716,939.0771561389887
461,19.950610405353704,604.4547229710716,825.1214222418313
462,19.85110383936747,604.4547229710716,983.25399473266
463,19.752093576826258,604.4547229710716,1009.616221827101
464,19.653577142344574,604.4547229710716,814.359085831924
465,19.55555207288327,604.4547229710716,861.9971464993495
466,19.45801591768797,604.4547229710716,999.7818866086708
467,19.36096623822779,604.4547229710716,831.2366861330422
468,19.264400608134363,604.4547229710716,918.7954449742053
469,19.168316613141208,604.4547229710716,849.0565524366391
470,19.072711851023318,604.4547229710716,942.2537785731688
471,18.977583931537158,604.4547229710716,765.535799347344
472,18.88293047636087,604.4547229710716,897.0564398217538
473,18.788749119034822,604.4547229710716,839.138882691288
474,18.69503750490244,604.4547229710716,930.3234559880979
475,18.60179329105135,604.4547229710716,921.7256749617437
476,18.50901414625478,604.4547229710716,997.4325120377406
477,18.416697750913308,604.4547229710716,833.3852420806533
478,18.324841796996832,604.4547229710716,1026.6782140738637
479,18.233443987986895,604.4547229710716,871.789086591855
480,18.14250203881927,604.4547229710716,836.5804032460863
481,18.052013675826796,604.4547229710716,817.045106533209
482,17.961976636682568,604.4547229710716,732.1207116865976
483,17.872388670343376,604.4547229710716,713.9490664278753
484,17.7832475369934,604.4547229710716,731.1731956159904
485,17.69455100798823,604.4547229710716,726.5305114807048
486,17.606296865799145,604.4547229710716,732.8480846621052
487,17.518482903957672,604.4547229710716,771.7433821664638
488,17.43110692700042,604.4547229710716,745.2308286539334
489,17.344166750414185,604.4547229710716,855.8926966612303
490,17.25766020058135,604.4547229710716,816.5804343794632
491,17.171585114725517,604.4547229710716,852.6083300277388
492,17.085939340857458,604.4547229710716,790.6833007450379
493,17.00072073772131,604.4547229710716,855.8166478172635
494,16.915927174741025,604.4547229710716,847.3135852064325
495,16.831556531967106,604.4547229710716,756.4132013517011
496,16.747606700023635,604.4547229710716,820.7589428320564
497,16.66407558005549,604.4547229710716,934.1522358340839
498,16.580961083675902,604.4547229710716,854.2628303961488
499,16.498261132914237,604.4547229710716,831.1266248360106
500,16.41597366016404,604.4547229710716,826.7584779790723
501,16.334096608131333,604.4547229710716,857.0383034003866
502,16.252627929783213,604.4547229710716,731.6298733624495
503,16.171565588296623,604.4547229710716,773.1202271747165
504,16.090907557007483,604.4547229710716,815.9517670369244
505,16.010651819359975,604.4547229710716,779.6502022646018
506,15.930796368856157,604.4547229710716,755.8532157762809
507,15.85133920900578,604.4547229710716,723.4023720092376
508,15.772278353276384,604.4547229710716,796.7596978839385
509,15.693611825043627,604.4547229710716,837.7853713295403
510,15.615337657541867,604.4547229710716,785.964277744923
511,15.537453893814995,604.4547229710716,674.2100396969535
512,15.459958586667499,604.4547229710716,604.8645251926615
513,15.38284979861579,604.4547229710716,664.2633746124632
514,15.306125601839762,604.4547229710716,783.8678802188434
515,15.229784078134589,604.4547229710716,806.0788846610322
516,15.15382331886277,604.4547229710716,974.1313927814389
517,15.078241424906407,604.4547229710716,834.8725661575629
518,15.003036506619742,604.4547229710716,824.6914281369964
519,14.92820668378188,604.4547229710716,851.161636393516
520,14.85375008554982,604.4547229710716,735.5551828715307
521,14.779664850411645,604.4547229710716,754.4306268282668
522,14.705949126140009,604.4547229710716,841.3488164652102
523,14.632601069745817,604.4547229710716,734.1369969336074
524,14.559618847432155,604.4547229710716,739.0602945052016
525,14.487000634548423,604.4547229710716,918.0363327152348
526,14.414744615544741,604.4547229710716,884.3346409538219
527,14.342848983926551,604.4547229710716,831.0696736150701
528,14.271311942209438,604.4547229710716,890.4935948069142
529,14.200131701874213,604.4547229710716,847.3369572504944
530,14.129306483322177,604.4547229710716,724.9328288392301
531,14.05883451583064,604.4547229710716,692.8270864125411
532,13.988714037508654,604.4547229710716,723.6742971037778
533,13.918943295252953,604.4547229710716,762.9507611011101
534,13.849520544704127,604.4547229710716,846.3574669577484
535,13.780444050203014,604.4547229710716,764.2461313610731
536,13.711712084747305,604.4547229710716,722.9190904807635
537,13.643322929948361,604.4547229710716,642.7479277279433
538,13.575274875988267,597.5827598561187,612.517492586597
539,13.507566221577061,574.1152543349574,586.2673067068094
540,13.440195273910213,553.0184846944759,648.7886858409018
541,13.373160348626309,553.0184846944759,633.059925360049
542,13.306459769764926,553.0184846944759,698.7778386238497
543,13.240091869724738,553.0184846944759,669.3373740054552
544,13.174054989221826,553.0184846944759,615.6943422048874
545,13.108347477248184,553.0184846944759,677.29208049906
546,13.042967691030455,553.0184846944759,738.3496985123496
547,12.977913995988846,553.0184846944759,749.4058221106535
548,12.913184765696275,553.0184846944759,819.9152848720379
549,12.8487783818377,553.0184846944759,672.4892441339357
550,12.78469323416965,553.0184846944759,726.2698764799354
551,12.720927720479994,553.0184846944759,673.7077544176833
552,12.65748024654785,553.0184846944759,745.0907547421829
553,12.594349226103757,553.0184846944759,775.4022282755269
554,12.531533080789997,553.0184846944759,827.6583935561688
555,12.46903024012114,553.0184846944759,744.6129292564115
556,12.406839141444783,553.0184846944759,780.8434992636337
557,12.344958229902476,553.0184846944759,787.1272105037735
558,12.283385958390852,553.0184846944759,817.9109379346412
559,12.22212078752295,553.0184846944759,707.8098565321652
560,12.16116118558972,553.0184846944759,731.3006347767922
561,12.100505628521734,553.0184846944759,741.4673023086029
562,12.040152599851085,553.0184846944759,658.5719295312048
563,11.980100590673468,553.0184846944759,592.710469796908
564,11.920348099610456,553.0184846944759,734.1466687518918
565,11.860893632771967,553.0184846944759,685.6364451119603
566,11.80173570371891,553.0184846944759,648.6537215819143
567,11.742872833426029,553.0184846944759,602.9899253783317
568,11.684303550244914,553.0184846944759,647.0816826703984
569,11.626026389867226,553.0184846944759,696.835642133485
570,11.568039895288065,553.0184846944759,659.408482876997
571,11.510342616769563,553.0184846944759,676.0090024143421
572,11.452933111804626,553.0184846944759,682.2045591957744
573,11.395809945080872,553.0184846944759,630.31813212624
574,11.338971688444751,553.0184846944759,679.0467507646221
575,11.282416920865838,553.0184846944759,681.9582973683799
576,11.2261442284013,553.0184846944759,684.0246631849117
577,11.170152204160548,553.0184846944759,708.69964408385
578,11.114439448270067,553.0184846944759,647.8139149879736
579,11.059004567838416,553.0184846944759,695.3469919933134
580,11.003846176921398,553.0184846944759,620.08304774891
581,10.948962896487416,553.0184846944759,677.7851176560638
582,10.894353354382993,553.0184846944759,652.4415794778291
583,10.840016185298465,553.0184846944759,639.1981541064201
584,10.785950030733854,553.0184846944759,664.5437490243913
585,10.732153538964889,553.0184846944759,610.7704193301581
586,10.678625365009232,553.0184846944759,617.2949152843807
587,10.625364170592825,553.0184846944759,658.878141117283
588,10.572368624116457,553.0184846944759,683.7005955085561
589,10.519637400622459,553.0184846944759,634.7764623648227
590,10.467169181761578,553.0184846944759,635.8128647628581
591,10.414962655760023,553.0184846944759,701.171810091697
592,10.363016517386662,553.0184846944759,634.39070043152
593,10.311329467920395,553.0184846944759,630.5348099839482
594,10.259900215117682,553.0184846944759,609.0832294740688
595,10.208727473180232,553.0184846944759,606.4164587982874
596,10.157809962722867,553.0184846944759,618.3533563183252
597,10.107146410741517,553.0184846944759,590.7852850626971
